BubbleSort,SelectionSort,InsertionSort,QuickSort,HeapSort
244.61727738380432,113.62299394607544,40.60001468658447,0.24184846878051758,0.5296709537506104
965.8048832416534,456.0980224609375,166.02665877342224,0.567650318145752,1.1392974853515625
2272.5756056308746,1065.166220664978,394.6747124195099,1.0093791484832764,1.7928943634033203
4345.852480649948,2007.3661551475525,788.5437791347504,1.4950690269470215,2.4584851264953613
7063.084697008133,3229.6973538398743,1298.521158695221,2.123689889907837,3.1740434169769287
10485.10346865654,4779.518278360367,2102.2846031188965,2.699335813522339,3.8816044330596924
